CODIGO;Municipio;"RATE UNEMPLOYMENT";"RATE ILLITERACY";"CARS 100 HABS.";Z1;Z2;Z3;"DEP. INDEX"
3110;"Ràfol d'Almúnia, el";6,30630630630631;14,33;35,9042553191489;1,06204487749552;0,677353896103896;0,975958319993015;0,905119031197477
3111;Redován;13,3668341708543;80,95;25,7539682539683;0,0519550542411629;-2,02637987012987;-0,412589842138406;-0,795671552675704
3112;Relleu;11,6182572614108;51,43;32,7493261455526;0,302109118539229;-0,828327922077922;0,544367461771896;0,00604955274440104
3113;Rojales;16,967706622879;28,95;40,3259427705135;-0,463191219295999;0,0840097402597403;1,58084032428366;0,4005529484158
3114;"Romana, la";13,4052388289676;30,46;36,668412781561;0,0464608256126407;0,0227272727272727;1,08049422456375;0,383227440967888
3115;Sagra;10,3703703703704;22,73;32,010582010582;0,480633709532136;0,336444805194805;0,443308072583039;0,42012886243666
3116;Salinas;34,7438752783964;53,85;28,3500455788514;-3,00627686386215;-0,926542207792208;-0,0574493052186847;-1,33008945895768
3117;"Sanet y Negrals";8,71794871794872;8;43,7956204379562;0,71703165694582;0,934253246753247;2,05548843200495;1,23559111190134
3118;"San Fulgencio";18,2444061962134;40,79;61,9736015084852;-0,645837796310934;-0,39650974025974;4,54221634862999;1,16662293735311
3119;"Sant Joan d'Alacant";16,1636363636364;42,61;41,7041682036149;-0,34815970867473;-0,470373376623377;1,76938005521408;0,31694898997199
3120;"San Miguel de Salinas";16,0169491525424;53,09;39,1201353637902;-0,327174413811498;-0,895698051948052;1,41588719066897;0,0643382416364741
3121;"Santa Pola";10,9256743644479;26,53;29,0833723340242;0,401191078047512;0,182224025974026;0,0428689923425725;0,208761365454703
3122;"Sant Vicent del Raspeig / San Vicente del Raspeig";16,7938269464193;35,33;34,9461077844311;-0,438315729101471;-0,174918831168831;0,844884785831893;0,0772167418538635
3123;Sax;23,7529002320186;22,44;26,9665624248256;-1,43389130644042;0,348214285714286;-0,246708286617565;-0,444128435781234
3124;Sella;4,8780487804878;10,79;30;1,2663735650232;0,821022727272727;0,168262653898769;0,751886315398233
3125;Senija;11,8421052631579;4,42;31,0699588477366;0,270085083954522;1,07954545454545;0,314631853315543;0,554754130605173
3127;Tárbena;7,82608695652174;23,26;24,5441795231417;0,844622753001182;0,314935064935065;-0,578087616533289;0,193823400467652
